"Bob,Express","El,Rio","Fury","Indiana,River","Mount,Mara,VR","Naga,Bay","Oki,Doki","Revolution","Speedy,Bob","The,Dreamcatcher","Typhoon","Wildwaterbaan",time
0,0,0,0,0,0,0,0,0,0,0,0,20221101 202001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 203001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 204001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 205002
0,0,0,0,0,0,0,0,0,0,0,0,20221101 210001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 211001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 212002
0,0,0,0,0,0,0,0,0,0,0,0,20221101 213001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 214001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 215001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 220001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 221001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 222001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 223001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 224001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 225001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 230001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 231001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 232001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 233001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 234001
0,0,0,0,0,0,0,0,0,0,0,0,20221101 235001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 000001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 001001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 002002
0,0,0,0,0,0,0,0,0,0,0,0,20221102 003001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 004001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 005001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 010001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 011001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 012001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 013001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 014002
0,0,0,0,0,0,0,0,0,0,0,0,20221102 015001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 020001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 021001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 022001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 023001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 024001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 025001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 030001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 031001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 032001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 033002
0,0,0,0,0,0,0,0,0,0,0,0,20221102 034001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 035001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 040001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 041001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 042001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 043001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 044001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 045001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 050001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 051001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 052001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 053001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 054001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 055001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 060001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 061001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 062001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 063001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 064001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 065001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 070001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 071001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 072001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 073001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 074001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 075001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 080001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 081001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 082001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 083001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 084001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 085001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 090001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 091001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 092001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 093001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 094001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 095001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 100001
5,0,0,5,0,0,0,0,0,0,5,0,20221102 101001
5,0,30,5,0,0,5,0,5,5,50,0,20221102 102001
40,0,30,5,0,30,5,0,5,5,50,0,20221102 103001
40,5,30,5,0,30,5,5,5,10,50,20,20221102 104001
40,5,45,10,0,40,10,35,15,10,60,20,20221102 105001
40,5,45,10,0,40,10,35,15,10,60,20,20221102 110001
40,25,45,10,0,40,10,35,15,10,60,20,20221102 111001
40,25,45,40,0,60,30,45,35,30,90,35,20221102 112001
40,25,45,40,0,60,30,45,35,30,90,35,20221102 113001
40,25,45,40,0,60,30,45,35,30,90,35,20221102 114001
40,25,45,40,0,60,30,45,35,30,90,35,20221102 115001
50,25,45,40,0,60,30,45,35,30,90,35,20221102 120001
50,25,45,55,0,60,30,60,35,60,90,20,20221102 121001
50,25,45,55,0,60,30,60,35,60,90,20,20221102 122001
50,25,45,55,0,60,30,60,35,60,90,20,20221102 123001
50,25,45,55,0,60,30,60,35,60,90,20,20221102 124001
30,30,45,45,0,60,20,60,35,60,90,20,20221102 125001
30,30,45,45,0,60,20,50,40,75,90,35,20221102 130001
30,30,45,45,0,60,20,50,40,75,90,35,20221102 131001
30,30,45,45,0,60,20,50,40,75,90,35,20221102 132001
40,30,60,25,0,60,30,60,35,75,90,35,20221102 133001
40,30,60,25,0,60,30,60,35,75,75,25,20221102 134002
40,30,60,25,0,60,30,60,35,75,75,25,20221102 135001
40,30,60,25,0,60,30,60,35,75,75,25,20221102 140001
40,30,60,35,0,60,30,60,35,75,75,25,20221102 141001
40,30,60,35,0,60,30,60,35,75,75,25,20221102 142001
40,30,60,35,0,60,30,60,35,75,75,25,20221102 143001
40,30,60,35,0,60,30,60,35,75,75,25,20221102 144002
40,30,60,35,0,60,30,60,35,75,75,25,20221102 145001
40,30,60,35,0,60,30,60,35,75,75,25,20221102 150001
40,30,60,35,0,60,30,60,35,75,75,25,20221102 151001
40,30,60,35,0,60,30,60,35,75,75,25,20221102 152001
30,25,60,40,0,70,20,60,35,75,75,25,20221102 153001
30,25,60,40,0,70,20,45,35,60,75,45,20221102 154001
30,25,60,40,0,70,20,45,35,60,75,45,20221102 155001
30,25,60,40,0,70,20,45,35,60,75,45,20221102 160001
30,25,0,40,0,70,20,45,35,60,75,45,20221102 161001
30,25,0,40,0,70,20,45,35,60,75,45,20221102 162001
40,15,60,45,0,70,20,60,35,60,75,45,20221102 163001
40,15,60,45,0,70,20,60,35,60,75,45,20221102 164001
40,15,60,45,0,70,20,60,35,60,75,45,20221102 165001
40,15,60,45,0,70,20,60,35,60,75,45,20221102 170001
40,15,60,25,0,70,10,50,25,60,75,30,20221102 171001
40,15,60,25,0,70,10,50,25,60,75,30,20221102 172001
40,15,60,25,0,70,10,50,25,60,75,30,20221102 173001
40,15,60,25,0,70,10,50,25,60,75,30,20221102 174002
25,10,50,25,0,70,20,45,20,35,75,20,20221102 175001
25,10,50,25,0,70,20,45,20,35,75,20,20221102 180001
25,10,50,25,0,70,20,45,20,35,75,20,20221102 181001
25,10,50,0,0,70,166,45,20,35,75,20,20221102 182001
25,10,65,25,0,70,156,45,20,35,75,20,20221102 183001
25,10,65,20,0,70,146,45,10,15,60,15,20221102 184001
25,10,65,20,0,70,138,45,10,15,60,15,20221102 185001
25,10,65,20,0,70,127,45,10,15,60,15,20221102 190001
25,10,65,20,0,70,116,45,10,15,60,15,20221102 191001
25,5,60,15,0,60,105,30,10,15,60,10,20221102 192001
25,5,60,15,0,30,95,30,10,15,45,10,20221102 193001
25,5,85,15,0,30,0,30,10,15,45,10,20221102 194001
25,5,76,15,0,30,0,30,10,15,75,10,20221102 195001
25,5,65,15,0,30,0,30,10,15,65,10,20221102 200001
15,5,60,5,0,55,0,56,10,15,58,5,20221102 201001
45,5,60,5,0,45,0,45,10,45,46,5,20221102 202001
35,35,60,35,0,39,0,35,35,35,39,5,20221102 203001
24,25,60,31,0,30,0,25,24,26,35,30,20221102 204001
15,15,60,15,0,30,0,15,17,17,35,17,20221102 205001
5,5,60,9,0,30,0,5,5,5,35,8,20221102 210001
5,5,60,5,0,30,0,5,5,5,35,5,20221102 211001
5,5,60,5,0,30,0,5,5,5,35,5,20221102 212001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 213001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 214001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 215001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 220002
0,0,0,0,0,0,0,0,0,0,0,0,20221102 221001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 222001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 223001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 224001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 225001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 230001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 231001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 232001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 233001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 234001
0,0,0,0,0,0,0,0,0,0,0,0,20221102 235001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 000001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 001001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 002001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 003001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 004001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 005001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 010001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 011002
0,0,0,0,0,0,0,0,0,0,0,0,20221103 012001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 013001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 014001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 015001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 020001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 021001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 022001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 023001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 024001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 025001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 030001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 031001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 032001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 033001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 034001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 035001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 040001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 041001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 042001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 043001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 044001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 045001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 050001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 051001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 052001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 053001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 054001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 055001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 060001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 061001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 062001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 063001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 064001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 065001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 070002
0,0,0,0,0,0,0,0,0,0,0,0,20221103 071001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 072001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 073001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 074001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 075001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 080001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 081001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 082001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 083001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 084001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 085001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 090001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 091001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 092001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 093001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 094001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 095001
0,0,0,0,0,0,0,0,0,0,0,0,20221103 100001
0,0,5,0,0,0,0,5,0,0,0,0,20221103 101001
10,0,45,0,0,0,5,5,5,0,0,5,20221103 102001
10,5,45,5,0,0,5,5,5,5,30,10,20221103 103001
20,5,45,5,0,0,5,5,10,5,30,10,20221103 104001
20,5,45,5,0,0,5,5,10,5,30,10,20221103 105001
20,5,45,5,0,0,5,5,10,5,30,10,20221103 110001
20,10,45,5,0,0,5,5,10,15,30,10,20221103 111001
20,10,45,20,0,5,20,5,20,15,60,10,20221103 112001
20,10,45,20,0,40,20,5,20,15,80,10,20221103 113001
30,10,45,20,0,40,20,5,20,15,80,10,20221103 114001
30,15,30,20,0,40,30,25,15,25,45,10,20221103 115001
30,15,30,20,0,40,30,25,15,25,45,10,20221103 120001
15,10,35,20,0,40,20,25,15,25,40,10,20221103 121001
15,10,35,20,0,40,20,25,15,25,40,10,20221103 122001
5,20,30,20,0,40,20,25,15,25,40,10,20221103 123001
5,20,30,20,0,70,10,20,15,25,40,10,20221103 124001
5,20,30,20,0,70,10,20,15,25,40,10,20221103 125001
5,5,30,20,0,70,10,20,15,25,40,10,20221103 130002
5,5,30,15,0,60,10,15,20,15,30,10,20221103 131001
5,5,30,15,0,60,10,15,20,15,30,10,20221103 132001
5,5,20,10,0,50,15,20,20,15,30,10,20221103 133001
5,5,20,10,0,50,15,20,20,15,30,10,20221103 134001
10,10,35,10,0,60,15,30,15,15,40,10,20221103 135001
10,10,35,10,0,60,15,30,15,15,40,10,20221103 140001
10,10,35,10,0,60,15,30,15,15,40,10,20221103 141001
10,5,35,20,0,50,15,35,15,15,45,10,20221103 142001
10,5,35,20,0,50,15,35,15,15,45,10,20221103 143001
10,5,30,15,0,50,5,30,15,15,45,10,20221103 144001
10,5,30,15,0,50,5,30,15,15,45,10,20221103 145001
10,5,35,20,0,60,5,30,15,10,45,10,20221103 150001
10,5,35,20,0,60,5,30,5,10,35,5,20221103 151001
10,5,35,20,0,60,5,30,5,10,35,5,20221103 152001
10,5,35,20,0,60,5,30,5,10,35,5,20221103 153001
10,5,45,15,0,60,15,30,10,15,40,10,20221103 154001
10,5,45,15,0,60,15,30,10,15,40,10,20221103 155001
10,5,0,15,0,60,15,30,10,15,40,10,20221103 160001
5,5,0,15,0,40,10,30,10,15,40,10,20221103 161001
5,5,50,20,0,40,10,30,10,10,40,10,20221103 162001
5,5,50,20,0,40,10,30,10,10,40,10,20221103 163001
5,5,50,20,0,40,10,30,10,10,40,10,20221103 164001
10,5,40,15,0,25,5,30,5,5,50,10,20221103 165001
10,5,65,15,0,25,5,30,5,5,66,10,20221103 170001
10,5,55,15,0,55,5,55,5,5,55,10,20221103 171001
10,5,45,44,0,44,5,45,0,5,50,10,20221103 172001
35,35,40,0,0,35,35,35,0,36,50,36,20221103 173001
25,0,40,0,0,25,25,30,0,25,40,25,20221103 174001
16,0,0,0,0,0,16,30,0,16,40,16,20221103 175001
10,0,0,0,0,0,6,30,0,6,40,10,20221103 180001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 181001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 182001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 183001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 184001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 185001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 190001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 191001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 192001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 193001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 194001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 195001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 200001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 201001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 202001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 203001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 204001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 205001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 210001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 211001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 212001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 213001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 214001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 215001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 220002
10,0,0,0,0,0,5,30,0,5,40,10,20221103 221001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 222001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 223001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 224001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 225002
10,0,0,0,0,0,5,30,0,5,40,10,20221103 230001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 231001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 232001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 233001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 234001
10,0,0,0,0,0,5,30,0,5,40,10,20221103 235001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 000001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 001001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 002001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 003001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 004001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 005001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 010001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 011002
10,0,0,0,0,0,5,30,0,5,40,10,20221104 012001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 013001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 014001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 015001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 020001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 021001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 022001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 023001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 024002
10,0,0,0,0,0,5,30,0,5,40,10,20221104 025001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 030001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 031001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 032001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 033001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 034001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 035001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 040001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 041001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 042001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 043001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 044001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 045001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 050001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 051001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 052001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 053001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 054001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 055001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 060001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 061001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 062001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 063001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 064001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 065001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 070001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 071001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 072001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 073001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 074001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 075001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 080001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 081001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 082001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 083001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 084001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 085001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 090001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 091001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 092001
0,0,0,0,0,0,0,0,0,0,0,0,20221104 093001
0,0,0,0,0,0,0,0,0,0,0,0,20221104 094001
0,0,0,0,0,0,0,0,0,0,0,0,20221104 095001
0,0,0,0,0,0,0,0,0,0,0,0,20221104 100001
5,0,5,0,0,5,0,0,0,0,0,5,20221104 101001
5,0,5,0,0,5,0,0,0,0,0,5,20221104 102001
20,0,60,5,0,20,0,0,5,5,0,15,20221104 103001
30,0,55,10,0,20,0,0,5,5,0,15,20221104 104001
30,0,55,10,0,40,5,0,10,10,20,15,20221104 105001
30,0,55,10,0,40,5,0,10,10,20,15,20221104 110001
30,0,55,10,0,40,5,5,0,10,20,15,20221104 111001
30,0,55,10,0,40,5,5,0,10,20,15,20221104 112002
30,5,55,10,0,40,5,5,10,10,20,15,20221104 113001
35,10,40,15,0,40,25,25,20,20,40,10,20221104 114001
35,10,40,15,0,40,25,25,20,20,40,10,20221104 115001
20,10,40,15,0,40,25,25,20,20,60,10,20221104 120001
20,10,40,30,0,0,25,25,25,25,60,10,20221104 121001
20,10,40,30,0,0,25,25,25,25,60,10,20221104 122001
20,10,40,30,0,0,25,25,25,25,60,10,20221104 123001
20,15,30,25,0,0,15,35,25,15,40,10,20221104 124001
20,15,30,25,0,0,15,35,25,15,40,5,20221104 125001
20,15,30,25,0,0,15,35,25,15,40,5,20221104 130001
20,15,30,25,0,0,15,35,25,15,40,5,20221104 131001
20,15,30,25,0,0,15,35,25,15,40,5,20221104 132001
20,15,30,25,0,0,15,35,25,15,40,5,20221104 133001
20,15,30,25,0,0,15,35,25,15,40,5,20221104 134001
10,20,30,35,0,0,40,35,25,15,40,5,20221104 135001
10,20,30,35,0,0,40,35,25,20,40,10,20221104 140001
10,20,30,35,0,0,40,35,25,20,40,10,20221104 141001
10,10,30,20,0,0,25,30,30,25,30,15,20221104 142001
10,10,30,20,0,40,25,30,30,25,30,15,20221104 143001
10,10,30,20,0,40,25,30,30,25,30,15,20221104 144001
10,10,30,20,0,40,25,30,30,25,30,15,20221104 145001
10,10,30,20,0,40,25,30,30,25,30,15,20221104 150001
10,10,30,20,0,40,25,30,30,25,30,15,20221104 151001
10,10,45,20,0,40,25,45,30,20,30,15,20221104 152001
10,5,45,20,0,40,25,45,30,20,30,15,20221104 153001
10,5,45,20,0,40,25,45,30,20,30,15,20221104 154001
10,5,45,20,0,40,25,45,30,20,30,15,20221104 155001
15,5,50,20,0,40,25,45,30,20,30,15,20221104 160001
15,5,50,20,0,45,15,45,10,10,45,20,20221104 161001
15,5,50,20,0,45,15,45,10,10,45,20,20221104 162001
15,5,50,20,0,45,15,45,10,10,45,20,20221104 163002
15,5,50,20,0,45,15,45,10,10,45,20,20221104 164001
15,5,50,20,0,45,15,45,10,10,45,20,20221104 165001
5,5,40,20,0,45,15,45,10,10,45,20,20221104 170001
5,5,40,20,0,30,10,30,10,10,30,10,20221104 171001
5,5,40,20,0,30,0,30,10,10,30,10,20221104 172001
5,5,40,20,0,30,10,30,10,10,30,10,20221104 173001
5,5,40,20,0,30,10,30,10,10,30,10,20221104 174001
5,5,40,20,0,30,10,30,10,10,30,10,20221104 175001
5,5,40,20,0,30,10,30,10,10,30,10,20221104 180001
5,5,40,20,0,30,10,30,10,10,30,10,20221104 181001
10,5,40,5,0,35,5,35,5,10,30,0,20221104 182001
10,5,40,5,0,35,156,35,5,10,30,0,20221104 183001
10,5,40,5,0,35,145,0,5,10,30,10,20221104 184001
10,5,40,5,0,35,135,0,5,10,30,10,20221104 185001
5,5,40,5,0,35,126,30,5,10,30,10,20221104 190001
5,5,40,5,0,25,115,30,5,15,25,5,20221104 191001
5,5,40,5,0,25,105,30,5,15,25,5,20221104 192001
5,5,40,5,0,0,0,30,5,15,25,5,20221104 193001
5,5,40,5,0,15,0,30,5,15,25,5,20221104 194001
5,5,30,5,0,10,0,10,5,15,25,5,20221104 195001
0,5,30,5,0,10,0,10,5,15,25,5,20221104 200001
5,5,56,5,0,10,0,10,5,15,55,5,20221104 201001
5,5,45,5,0,10,0,10,5,45,45,5,20221104 202001
36,0,45,0,0,35,0,35,0,0,36,0,20221104 203002
25,0,45,0,0,25,0,25,0,0,25,0,20221104 204001
15,0,45,0,0,16,0,16,0,0,16,0,20221104 205001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 210001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 211001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 212001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 213001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 214001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 215001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 220001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 221001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 222001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 223001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 224001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 225001
